982,989,"Arthritis Awareness Heart Charm","<p>This Arthritis awareness charm is a silver heart charm with a dark blue ribbon and the words ""Arthritis Awareness"". The sterling silver plated charm is 5/8 inch by 5/8 inch. </p>","Wholesale Merchandise Shop",vendor-unknown,"Arthritis, Charms, clearance_No, color_Dark Blue, Dark Blue Ribbon - Retail, GiftOption_No, product-type_Charms, shape_Heart, walmart, Wholesale Merchandise Shop: Charms-111, Wholesale Mercha,Arthritis, Charms, clearance_Yes, color_Dark Blue, Dark Blue Ribbon - Retail, GiftOption_No, product-type_Charms, shape_Heart, walmart, Wholesale Merchandise Shop: Charms-111, Wholesale Merch",0.0226796185,RE-C-129-8AR,,arthritis-awareness-heart-charm-1-charm-retail-1,1.5,,1.5,101,8.99,Title,"Default Title",,,,,"Dark Blue Ribbon",'849228096439
982,1761,"Arthritis Awareness Heart Charm","<p>This Arthritis awareness charm is a silver heart charm with a dark blue ribbon and the words ""Arthritis Awareness"". The sterling silver plated charm is 5/8 inch by 5/8 inch. </p>","Wholesale Merchandise Shop",vendor-unknown,"Arthritis, Charms, clearance_No, color_Dark Blue, Dark Blue Ribbon - Retail, GiftOption_No, product-type_Charms, shape_Heart, walmart, Wholesale Merchandise Shop: Charms-111, Wholesale Mercha,Arthritis, Charms, clearance_Yes, color_Dark Blue, Dark Blue Ribbon - Retail, GiftOption_No, product-type_Charms, shape_Heart, walmart, Wholesale Merchandise Shop: Charms-111, Wholesale Merch",0.0226796185,RE-HRTC-02-8AR,,arthritis-awareness-heart-charm-1-charm-retail-1,1.35,,1.35,483,8.99,Title,"Default Title_2",,,,,"Dark Blue Ribbon",'849228091557
983,990,"Child Abuse Awareness Heart Charm","<p>This Child Abuse awareness charm is a silver heart charm with a dark blue ribbon and the words ""Child Abuse Awareness"". The sterling silver plated charm is 5/8 inch by 5/8 inch. </p>","Wholesale Merchandise Shop",vendor-unknown,"Charms, Child Abuse, clearance_No, color_Dark Blue, Dark Blue Ribbon - Retail, GiftOption_No, product-type_Charms, shape_Heart, walmart, Wholesale Merchandise Shop: Charms-111, Wholesale Merc,Charms, Child Abuse, clearance_No, color_Dark Blue, Dark Blue Ribbon - Retail, GiftOption_No, product-type_Charms, shape_Heart, walmart, Wholesale Merchandise Shop: Charms-111, Wholesale Merc",0.0226796185,RE-C-129-8CA,,child-abuse-awareness-heart-charm-1-charm-retail-1,1.5,,1.5,140,8.99,Title,"Default Title",,,,,,'849228096453
983,1762,"Child Abuse Awareness Heart Charm","<p>This Child Abuse awareness charm is a silver heart charm with a dark blue ribbon and the words ""Child Abuse Awareness"". The sterling silver plated charm is 5/8 inch by 5/8 inch. </p>","Wholesale Merchandise Shop",vendor-unknown,"Charms, Child Abuse, clearance_No, color_Dark Blue, Dark Blue Ribbon - Retail, GiftOption_No, product-type_Charms, shape_Heart, walmart, Wholesale Merchandise Shop: Charms-111, Wholesale Merc,Charms, Child Abuse, clearance_No, color_Dark Blue, Dark Blue Ribbon - Retail, GiftOption_No, product-type_Charms, shape_Heart, walmart, Wholesale Merchandise Shop: Charms-111, Wholesale Merc",0.0226796185,RE-HRTC-02-8CA,,child-abuse-awareness-heart-charm-1-charm-retail-1,1.35,,1.35,420,8.99,Title,"Default Title_2",,,,,,'849228096873
984,991,"Colon Cancer Awareness Heart Charm","<p>This Colon Cancer awareness charm is a silver heart charm with a dark blue ribbon and the words ""Colon Cancer Awareness"". The sterling silver plated charm is 5/8 inch by 5/8 inch. </p>","Wholesale Merchandise Shop",vendor-unknown,"Charms, clearance_No, Colon Cancer, color_Dark Blue, Dark Blue Ribbon - Retail, GiftOption_No, product-type_Charms, shape_Heart, walmart, Wholesale Merchandise Shop: Charms-111, Wholesale Mer,Charms, clearance_No, Colon Cancer, color_Dark Blue, Dark Blue Ribbon - Retail, GiftOption_No, product-type_Charms, shape_Heart, walmart, Wholesale Merchandise Shop: Charms-111, Wholesale Mer",0.0226796185,RE-C-129-8CC,,colon-cancer-awareness-heart-charm-1-charm-retail-1,1.5,,1.5,642,8.99,Title,"Default Title",,,,,"Dark Blue Ribbon",'849228096477
984,1763,"Colon Cancer Awareness Heart Charm","<p>This Colon Cancer awareness charm is a silver heart charm with a dark blue ribbon and the words ""Colon Cancer Awareness"". The sterling silver plated charm is 5/8 inch by 5/8 inch. </p>","Wholesale Merchandise Shop",vendor-unknown,"Charms, clearance_No, Colon Cancer, color_Dark Blue, Dark Blue Ribbon - Retail, GiftOption_No, product-type_Charms, shape_Heart, walmart, Wholesale Merchandise Shop: Charms-111, Wholesale Mer,Charms, clearance_No, Colon Cancer, color_Dark Blue, Dark Blue Ribbon - Retail, GiftOption_No, product-type_Charms, shape_Heart, walmart, Wholesale Merchandise Shop: Charms-111, Wholesale Mer",0.0226796185,RE-HRTC-02-8CC,,colon-cancer-awareness-heart-charm-1-charm-retail-1,1.35,,1.35,331,8.99,Title,"Default Title_2",,,,,"Dark Blue Ribbon",'849228083736
985,992,"Lyme Disease Awareness Heart Charm","<p>This Lyme Disease awareness charm is a silver heart charm with a lime green ribbon and the words ""Lyme Disease Awareness"". Perfect for creating a custom awareness bracelet or other jewelry item. The sterling silver plated charm is 5/8 inch x 5/8 inch.</p>","Wholesale Merchandise Shop",vendor-unknown,"Charms, clearance_Yes, color_Lime Green, GiftOption_No, Lime Green Ribbon - Retail, Lyme Disease, product-type_Charms, shape_Heart, walmart, Wholesale Merchandise Shop: Charms-172, Wholesale ,Charms, clearance_Yes, color_Lime Green, GiftOption_No, Lime Green Ribbon - Retail, Lyme Disease, product-type_Charms, shape_Heart, walmart, Wholesale Merchandise Shop: Charms-20, Wholesale M",0.045359237,RE-C-129-9LD,,lyme-disease-awareness-heart-charm-1-charm-retail-1,1.5,,1.5,7,8.99,Title,"Default Title",,,,,"Lime Green Ribbon",'849228096491
985,1764,"Lyme Disease Awareness Heart Charm","<p>This Lyme Disease awareness charm is a silver heart charm with a lime green ribbon and the words ""Lyme Disease Awareness"". Perfect for creating a custom awareness bracelet or other jewelry item. The sterling silver plated charm is 5/8 inch x 5/8 inch.</p>","Wholesale Merchandise Shop",vendor-unknown,"Charms, clearance_Yes, color_Lime Green, GiftOption_No, Lime Green Ribbon - Retail, Lyme Disease, product-type_Charms, shape_Heart, walmart, Wholesale Merchandise Shop: Charms-172, Wholesale ,Charms, clearance_Yes, color_Lime Green, GiftOption_No, Lime Green Ribbon - Retail, Lyme Disease, product-type_Charms, shape_Heart, walmart, Wholesale Merchandise Shop: Charms-20, Wholesale M",0.045359237,RE-HRTC-02-9LD,,lyme-disease-awareness-heart-charm-1-charm-retail-1,1.35,,1.35,190,8.99,Title,"Default Title_2",,,,,"Lime Green Ribbon",'849228093339
986,993,"Lymphoma Awareness Heart Charm","<p>This Lymphoma awareness charm is a silver heart charm with a lime green ribbon and the words ""Lymphoma Awareness"". Perfect for creating a custom awareness bracelet or other jewelry item. The sterling silver plated charm is 5/8 inch x 5/8 inch.</p>","Wholesale Merchandise Shop",vendor-unknown,"Charms, clearance_No, color_Lime Green, GiftOption_No, Lime Green Ribbon - Retail, Lymphoma, product-type_Charms, shape_Heart, walmart, Wholesale Merchandise Shop: Charms-20, Wholesale Mercha,Charms, clearance_No, color_Lime Green, GiftOption_No, Lime Green Ribbon - Retail, Lymphoma, product-type_Charms, shape_Heart, walmart, Wholesale Merchandise Shop: Charms-20, Wholesale Mercha",0.045359237,RE-C-129-9LY,,lymphoma-awareness-heart-charm-1-charm-retail-1,1.5,,1.5,187,8.99,Title,"Default Title",,,,,"Lime Green Ribbon",'849228096514
986,1765,"Lymphoma Awareness Heart Charm","<p>This Lymphoma awareness charm is a silver heart charm with a lime green ribbon and the words ""Lymphoma Awareness"". Perfect for creating a custom awareness bracelet or other jewelry item. The sterling silver plated charm is 5/8 inch x 5/8 inch.</p>","Wholesale Merchandise Shop",vendor-unknown,"Charms, clearance_No, color_Lime Green, GiftOption_No, Lime Green Ribbon - Retail, Lymphoma, product-type_Charms, shape_Heart, walmart, Wholesale Merchandise Shop: Charms-20, Wholesale Mercha,Charms, clearance_No, color_Lime Green, GiftOption_No, Lime Green Ribbon - Retail, Lymphoma, product-type_Charms, shape_Heart, walmart, Wholesale Merchandise Shop: Charms-20, Wholesale Mercha",0.045359237,RE-HRTC-02-9LY,,lymphoma-awareness-heart-charm-1-charm-retail-1,1.35,,1.35,709,8.99,Title,"Default Title_2",,,,,"Lime Green Ribbon",'849228079692
